id,parent_id/id,code,name,iva_affected,tax_category,internet_available,active
l10n_cl_partner_activity_01,,,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",not,nd,1,1
l10n_cl_partner_activity_02,l10n_cl_partner_activity_01,,CULTIVO DE PLANTAS NO PERENNES ,not,nd,1,1
l10n_cl_partner_activity_03,l10n_cl_partner_activity_02,11101,CULTIVO DE TRIGO ,yes,1,1,1
l10n_cl_partner_activity_04,l10n_cl_partner_activity_02,11102,CULTIVO DE MAÍZ ,yes,1,1,1
l10n_cl_partner_activity_05,l10n_cl_partner_activity_02,11103,CULTIVO DE AVENA ,yes,1,1,1
l10n_cl_partner_activity_06,l10n_cl_partner_activity_02,11104,CULTIVO DE CEBADA ,yes,1,1,1
l10n_cl_partner_activity_07,l10n_cl_partner_activity_02,11105,"CULTIVO DE OTROS CEREALES (EXCEPTO TRIGO, MAÍZ, AVENA Y CEBADA) ",yes,1,1,1
l10n_cl_partner_activity_08,l10n_cl_partner_activity_02,11106,CULTIVO DE POROTOS ,yes,1,1,1
l10n_cl_partner_activity_09,l10n_cl_partner_activity_02,11107,CULTIVO DE LUPINO ,yes,1,1,1
l10n_cl_partner_activity_10,l10n_cl_partner_activity_02,11108,CULTIVO DE OTRAS LEGUMBRES (EXCEPTO POROTOS Y LUPINO) ,yes,1,1,1
l10n_cl_partner_activity_11,l10n_cl_partner_activity_02,11109,CULTIVO DE SEMILLAS DE RAPS ,yes,1,1,1
l10n_cl_partner_activity_12,l10n_cl_partner_activity_02,11110,CULTIVO DE SEMILLAS DE MARAVILLA (GIRASOL) ,yes,1,1,1
l10n_cl_partner_activity_13,l10n_cl_partner_activity_02,11111,"CULTIVO DE SEMILLAS DE CEREALES, LEGUMBRES Y OLEAGINOSAS (EXCEPTO SEMILLAS DE RAPS Y MARAVILLA) ",yes,1,1,1
l10n_cl_partner_activity_14,l10n_cl_partner_activity_02,11200,CULTIVO DE ARROZ ,yes,1,1,1
l10n_cl_partner_activity_15,l10n_cl_partner_activity_02,11301,CULTIVO DE PAPAS ,yes,1,1,1
l10n_cl_partner_activity_16,l10n_cl_partner_activity_02,11302,CULTIVO DE CAMOTES ,yes,1,1,1
l10n_cl_partner_activity_17,l10n_cl_partner_activity_02,11303,CULTIVO DE OTROS TUBÉRCULOS (EXCEPTO PAPAS Y CAMOTES) ,yes,1,1,1
l10n_cl_partner_activity_18,l10n_cl_partner_activity_02,11304,CULTIVO DE REMOLACHA AZUCARERA ,yes,1,1,1
l10n_cl_partner_activity_19,l10n_cl_partner_activity_02,11305,CULTIVO DE SEMILLAS DE HORTALIZAS ,yes,1,1,1
l10n_cl_partner_activity_20,l10n_cl_partner_activity_02,11306,CULTIVO DE HORTALIZAS Y MELONES  ,yes,1,1,1
l10n_cl_partner_activity_21,l10n_cl_partner_activity_02,11400,CULTIVO DE CAÑA DE AZÚCAR ,yes,1,1,1
l10n_cl_partner_activity_22,l10n_cl_partner_activity_02,11500,CULTIVO DE TABACO ,yes,1,1,1
l10n_cl_partner_activity_23,l10n_cl_partner_activity_02,11600,CULTIVO DE PLANTAS DE FIBRA ,yes,1,1,1
l10n_cl_partner_activity_24,l10n_cl_partner_activity_02,11901,CULTIVO DE FLORES ,yes,1,1,1
l10n_cl_partner_activity_25,l10n_cl_partner_activity_02,11902,CULTIVOS FORRAJEROS EN PRADERAS MEJORADAS O SEMBRADAS; CULTIVOS SUPLEMENTARIOS FORRAJEROS ,yes,1,1,1
l10n_cl_partner_activity_26,l10n_cl_partner_activity_02,11903,CULTIVOS DE SEMILLAS DE FLORES; CULTIVO DE SEMILLAS DE PLANTAS FORRAJERAS ,yes,1,1,1
l10n_cl_partner_activity_27,l10n_cl_partner_activity_01,,CULTIVO DE PLANTAS PERENNES ,not,nd,1,1
l10n_cl_partner_activity_28,l10n_cl_partner_activity_27,12111,CULTIVO DE UVA DESTINADA A LA PRODUCCIÓN DE PISCO Y AGUARDIENTE ,yes,1,1,1
l10n_cl_partner_activity_29,l10n_cl_partner_activity_27,12112,CULTIVO DE UVA DESTINADA A LA PRODUCCIÓN DE VINO ,yes,1,1,1
l10n_cl_partner_activity_30,l10n_cl_partner_activity_27,12120,CULTIVO DE UVA PARA MESA ,yes,1,1,1
l10n_cl_partner_activity_31,l10n_cl_partner_activity_27,12200,CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES (INCLUYE EL CULTIVO DE PALTAS) ,yes,1,1,1
l10n_cl_partner_activity_32,l10n_cl_partner_activity_27,12300,CULTIVO DE CÍTRICOS ,yes,1,1,1
l10n_cl_partner_activity_33,l10n_cl_partner_activity_27,12400,CULTIVO DE FRUTAS DE PEPITA Y DE HUESO ,yes,1,1,1
l10n_cl_partner_activity_34,l10n_cl_partner_activity_27,12501,CULTIVO DE SEMILLAS DE FRUTAS ,yes,1,1,1
l10n_cl_partner_activity_35,l10n_cl_partner_activity_27,12502,CULTIVO DE OTROS FRUTOS Y NUECES DE ÁRBOLES Y ARBUSTOS ,yes,1,1,1
l10n_cl_partner_activity_36,l10n_cl_partner_activity_27,12600,CULTIVO DE FRUTOS OLEAGINOSOS (INCLUYE EL CULTIVO DE ACEITUNAS) ,yes,1,1,1
l10n_cl_partner_activity_37,l10n_cl_partner_activity_27,12700,"CULTIVO DE PLANTAS CON LAS QUE SE PREPARAN BEBIDAS (INCLUYE EL CULTIVO DE CAFÉ, TÉ Y MATE) ",yes,1,1,1
l10n_cl_partner_activity_38,l10n_cl_partner_activity_27,12801,CULTIVO DE ESPECIAS ,yes,1,1,1
l10n_cl_partner_activity_39,l10n_cl_partner_activity_27,12802,"CULTIVO DE PLANTAS AROMÁTICAS, MEDICINALES Y FARMACÉUTICAS ",yes,1,1,1
l10n_cl_partner_activity_40,l10n_cl_partner_activity_27,12900,CULTIVO DE OTRAS PLANTAS PERENNES ,yes,1,1,1
l10n_cl_partner_activity_41,l10n_cl_partner_activity_01,,PROPAGACIÓN DE PLANTAS ,not,nd,1,1
l10n_cl_partner_activity_42,l10n_cl_partner_activity_41,13000,CULTIVO DE PLANTAS VIVAS INCLUIDA LA PRODUCCIÓN EN VIVEROS (EXCEPTO VIVEROS FORESTALES) ,yes,1,1,1
l10n_cl_partner_activity_43,l10n_cl_partner_activity_01,,GANADERÍA  ,not,nd,1,1
l10n_cl_partner_activity_44,l10n_cl_partner_activity_43,14101,CRÍA DE GANADO BOVINO PARA LA PRODUCCIÓN LECHERA ,yes,1,1,1
l10n_cl_partner_activity_45,l10n_cl_partner_activity_43,14102,CRÍA DE GANADO BOVINO PARA LA PRODUCCIÓN DE CARNE O COMO GANADO REPRODUCTOR ,yes,1,1,1
l10n_cl_partner_activity_46,l10n_cl_partner_activity_43,14200,CRÍA DE CABALLOS Y OTROS EQUINOS ,yes,1,1,1
l10n_cl_partner_activity_47,l10n_cl_partner_activity_43,14300,"CRÍA DE LLAMAS, ALPACAS, VICUÑAS, GUANACOS Y OTROS CAMÉLIDOS ",yes,1,1,1
l10n_cl_partner_activity_48,l10n_cl_partner_activity_43,14410,CRÍA DE OVEJAS (OVINOS) ,yes,1,1,1
l10n_cl_partner_activity_49,l10n_cl_partner_activity_43,14420,CRÍA DE CABRAS (CAPRINOS) ,yes,1,1,1
l10n_cl_partner_activity_50,l10n_cl_partner_activity_43,14500,CRÍA DE CERDOS ,yes,1,1,1
l10n_cl_partner_activity_51,l10n_cl_partner_activity_43,14601,CRÍA DE AVES DE CORRAL PARA LA PRODUCCIÓN DE CARNE ,yes,1,1,1
l10n_cl_partner_activity_52,l10n_cl_partner_activity_43,14602,CRÍA DE AVES DE CORRAL PARA LA PRODUCCIÓN DE HUEVOS ,yes,1,1,1
l10n_cl_partner_activity_53,l10n_cl_partner_activity_43,14901,APICULTURA ,yes,1,1,1
l10n_cl_partner_activity_54,l10n_cl_partner_activity_43,14909,CRÍA DE OTROS ANIMALES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_55,l10n_cl_partner_activity_01,,CULTIVO DE PRODUCTOS AGRÍCOLAS EN COMBINACIÓN CON LA CRÍA DE ANIMALES  ,not,nd,1,1
l10n_cl_partner_activity_56,l10n_cl_partner_activity_55,15000,CULTIVO DE PRODUCTOS AGRÍCOLAS EN COMBINACIÓN CON LA CRÍA DE ANIMALES (EXPLOTACIÓN MIXTA) ,yes,1,1,1
l10n_cl_partner_activity_57,l10n_cl_partner_activity_01,,ACTIVIDADES DE APOYO A LA AGRICULTURA Y LA GANADERÍA Y ACTIVIDADES POSCOSECHA   ,not,nd,1,1
l10n_cl_partner_activity_58,l10n_cl_partner_activity_57,16100,ACTIVIDADES DE APOYO A LA AGRICULTURA ,yes,1,1,1
l10n_cl_partner_activity_59,l10n_cl_partner_activity_57,16200,ACTIVIDADES DE APOYO A LA GANADERÍA ,yes,1,1,1
l10n_cl_partner_activity_60,l10n_cl_partner_activity_57,16300,ACTIVIDADES POSCOSECHA ,yes,1,1,1
l10n_cl_partner_activity_61,l10n_cl_partner_activity_57,16400,TRATAMIENTO DE SEMILLAS PARA PROPAGACIÓN ,yes,1,1,1
l10n_cl_partner_activity_62,l10n_cl_partner_activity_01,,CAZA ORDINARIA Y MEDIANTE TRAMPAS Y ACTIVIDADES DE SERVICIOS CONEXAS             ,not,nd,1,1
l10n_cl_partner_activity_63,l10n_cl_partner_activity_62,17000,CAZA ORDINARIA Y MEDIANTE TRAMPAS Y ACTIVIDADES DE SERVICIOS CONEXAS ,yes,1,1,1
l10n_cl_partner_activity_64,l10n_cl_partner_activity_01,,SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES                  ,not,nd,1,1
l10n_cl_partner_activity_65,l10n_cl_partner_activity_64,21001,EXPLOTACIÓN DE VIVEROS FORESTALES ,yes,1,1,1
l10n_cl_partner_activity_66,l10n_cl_partner_activity_64,21002,SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES (EXCEPTO EXPLOTACIÓN DE VIVEROS FORESTALES) ,yes,1,1,1
l10n_cl_partner_activity_67,l10n_cl_partner_activity_01,,EXTRACCIÓN DE MADERA                    ,not,nd,1,1
l10n_cl_partner_activity_68,l10n_cl_partner_activity_67,22000,EXTRACCIÓN DE MADERA ,yes,1,1,1
l10n_cl_partner_activity_69,l10n_cl_partner_activity_01,,RECOLECCIÓN DE PRODUCTOS FORESTALES DISTINTOS DE LA MADERA               ,not,nd,1,1
l10n_cl_partner_activity_70,l10n_cl_partner_activity_69,23000,RECOLECCIÓN DE PRODUCTOS FORESTALES DISTINTOS DE LA MADERA ,yes,1,1,1
l10n_cl_partner_activity_71,l10n_cl_partner_activity_01,,SERVICIOS DE APOYO A LA SILVICULTURA                 ,not,nd,1,1
l10n_cl_partner_activity_72,l10n_cl_partner_activity_71,24001,SERVICIOS DE FORESTACIÓN A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA ,yes,1,1,1
l10n_cl_partner_activity_73,l10n_cl_partner_activity_71,24002,SERVICIOS DE CORTA DE MADERA A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA ,yes,1,1,1
l10n_cl_partner_activity_74,l10n_cl_partner_activity_71,24003,SERVICIOS DE EXTINCIÓN Y PREVENCIÓN DE INCENDIOS FORESTALES ,yes,1,1,1
l10n_cl_partner_activity_75,l10n_cl_partner_activity_71,24009,OTROS SERVICIOS DE APOYO A LA SILVICULTURA N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_76,l10n_cl_partner_activity_01,,PESCA                      ,not,nd,1,1
l10n_cl_partner_activity_77,l10n_cl_partner_activity_76,31110,"PESCA MARÍTIMA INDUSTRIAL, EXCEPTO DE BARCOS FACTORÍA ",yes,1,1,1
l10n_cl_partner_activity_78,l10n_cl_partner_activity_76,31120,PESCA MARÍTIMA ARTESANAL ,yes,1,1,1
l10n_cl_partner_activity_79,l10n_cl_partner_activity_76,31130,RECOLECCIÓN Y EXTRACCIÓN DE PRODUCTOS MARINOS ,yes,1,1,1
l10n_cl_partner_activity_80,l10n_cl_partner_activity_76,31140,SERVICIOS RELACIONADOS CON LA PESCA MARÍTIMA ,yes,1,1,1
l10n_cl_partner_activity_81,l10n_cl_partner_activity_76,31200,PESCA DE AGUA DULCE ,yes,1,1,1
l10n_cl_partner_activity_82,l10n_cl_partner_activity_01,,ACUICULTURA                      ,not,nd,1,1
l10n_cl_partner_activity_83,l10n_cl_partner_activity_82,32110,CULTIVO Y CRIANZA DE PECES MARINOS ,yes,1,1,1
l10n_cl_partner_activity_84,l10n_cl_partner_activity_82,32120,"CULTIVO, REPRODUCCIÓN Y MANEJO DE ALGAS MARINAS ",yes,1,1,1
l10n_cl_partner_activity_85,l10n_cl_partner_activity_82,32130,"REPRODUCCIÓN Y CRÍA DE MOLUSCOS, CRUSTÁCEOS Y GUSANOS MARINOS ",yes,1,1,1
l10n_cl_partner_activity_86,l10n_cl_partner_activity_82,32140,SERVICIOS RELACIONADOS CON LA ACUICULTURA MARINA ,yes,1,1,1
l10n_cl_partner_activity_87,l10n_cl_partner_activity_82,32200,ACUICULTURA DE AGUA DULCE ,yes,1,1,1
l10n_cl_partner_activity_88,,,EXPLOTACIÓN DE MINAS Y CANTERAS,not,nd,1,1
l10n_cl_partner_activity_89,l10n_cl_partner_activity_88,,EXTRACCIÓN Y PROCESAMIENTO DE COBRE                  ,not,nd,1,1
l10n_cl_partner_activity_90,l10n_cl_partner_activity_89,40000,EXTRACCIÓN Y PROCESAMIENTO DE COBRE ,yes,1,1,1
l10n_cl_partner_activity_91,l10n_cl_partner_activity_88,,EXTRACCIÓN DE CARBÓN DE PIEDRA                 ,not,nd,1,1
l10n_cl_partner_activity_92,l10n_cl_partner_activity_91,51000,EXTRACCIÓN DE CARBÓN DE PIEDRA ,yes,1,1,1
l10n_cl_partner_activity_93,l10n_cl_partner_activity_88,,EXTRACCIÓN DE LIGNITO                    ,not,nd,1,1
l10n_cl_partner_activity_94,l10n_cl_partner_activity_93,52000,EXTRACCIÓN DE LIGNITO ,yes,1,1,1
l10n_cl_partner_activity_95,l10n_cl_partner_activity_88,,EXTRACCIÓN DE PETRÓLEO CRUDO                   ,not,nd,1,1
l10n_cl_partner_activity_96,l10n_cl_partner_activity_95,61000,EXTRACCIÓN DE PETRÓLEO CRUDO ,yes,1,1,1
l10n_cl_partner_activity_97,l10n_cl_partner_activity_88,,EXTRACCIÓN DE GAS NATURAL                   ,not,nd,1,1
l10n_cl_partner_activity_98,l10n_cl_partner_activity_97,62000,EXTRACCIÓN DE GAS NATURAL ,yes,1,1,1
l10n_cl_partner_activity_99,l10n_cl_partner_activity_88,,EXTRACCIÓN DE MINERALES DE HIERRO                  ,not,nd,1,1
l10n_cl_partner_activity_100,l10n_cl_partner_activity_99,71000,EXTRACCIÓN DE MINERALES DE HIERRO ,yes,1,1,1
l10n_cl_partner_activity_101,l10n_cl_partner_activity_99,72100,EXTRACCIÓN DE MINERALES DE URANIO Y TORIO ,yes,1,1,1
l10n_cl_partner_activity_102,l10n_cl_partner_activity_99,72910,EXTRACCIÓN DE ORO Y PLATA ,yes,1,1,1
l10n_cl_partner_activity_103,l10n_cl_partner_activity_99,72991,EXTRACCIÓN DE ZINC Y PLOMO ,yes,1,1,1
l10n_cl_partner_activity_104,l10n_cl_partner_activity_99,72992,EXTRACCIÓN DE MANGANESO ,yes,1,1,1
l10n_cl_partner_activity_105,l10n_cl_partner_activity_99,72999,"EXTRACCIÓN DE OTROS MINERALES METALÍFEROS NO FERROSOS N.C.P. (EXCEPTO ZINC, PLOMO Y MANGANESO) ",yes,1,1,1
l10n_cl_partner_activity_106,l10n_cl_partner_activity_88,,"EXTRACCIÓN DE PIEDRA, ARENA Y ARCILLA                 ",not,nd,1,1
l10n_cl_partner_activity_107,l10n_cl_partner_activity_106,81000,"EXTRACCIÓN DE PIEDRA, ARENA Y ARCILLA ",yes,1,1,1
l10n_cl_partner_activity_108,l10n_cl_partner_activity_88,,EXPLOTACIÓN DE MINAS Y CANTERAS N.C.P.                 ,not,nd,1,1
l10n_cl_partner_activity_109,l10n_cl_partner_activity_108,89110,EXTRACCIÓN Y PROCESAMIENTO DE LITIO ,yes,1,1,1
l10n_cl_partner_activity_110,l10n_cl_partner_activity_108,89190,EXTRACCIÓN DE MINERALES PARA LA FABRICACIÓN DE ABONOS Y PRODUCTOS QUÍMICOS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_111,l10n_cl_partner_activity_108,89200,EXTRACCIÓN DE TURBA ,yes,1,1,1
l10n_cl_partner_activity_112,l10n_cl_partner_activity_108,89300,EXTRACCIÓN DE SAL ,yes,1,1,1
l10n_cl_partner_activity_113,l10n_cl_partner_activity_108,89900,EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_114,l10n_cl_partner_activity_88,,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL            ,not,nd,1,1
l10n_cl_partner_activity_115,l10n_cl_partner_activity_114,91001,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL PRESTADOS POR EMPRESAS ,yes,1,1,1
l10n_cl_partner_activity_116,l10n_cl_partner_activity_114,91002,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL PRESTADOS POR PROFESIONALES ,not,2,1,1
l10n_cl_partner_activity_117,l10n_cl_partner_activity_88,,ACTIVIDADES DE APOYO PARA LA EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS            ,not,nd,1,1
l10n_cl_partner_activity_118,l10n_cl_partner_activity_117,99001,ACTIVIDADES DE APOYO PARA LA EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS PRESTADOS POR EMPRESAS ,yes,1,1,1
l10n_cl_partner_activity_119,l10n_cl_partner_activity_117,99002,ACTIVIDADES DE APOYO PARA LA EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS PRESTADOS POR PROFESIONALES ,not,2,1,1
l10n_cl_partner_activity_120,,,INDUSTRIA MANUFACTURERA,not,nd,1,1
l10n_cl_partner_activity_121,l10n_cl_partner_activity_120,,ELABORACIÓN Y CONSERVACIÓN DE CARNE                  ,not,nd,1,1
l10n_cl_partner_activity_122,l10n_cl_partner_activity_121,101011,"EXPLOTACIÓN DE MATADEROS DE BOVINOS, OVINOS, EQUINOS, CAPRINOS, PORCINOS Y CAMÉLIDOS  ",yes,1,1,1
l10n_cl_partner_activity_123,l10n_cl_partner_activity_121,101019,EXPLOTACIÓN DE MATADEROS DE AVES Y DE OTROS TIPOS DE ANIMALES N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_124,l10n_cl_partner_activity_121,101020,ELABORACIÓN Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS ,yes,1,1,1
l10n_cl_partner_activity_125,l10n_cl_partner_activity_120,,"ELABORACIÓN Y CONSERVACIÓN DE PESCADO, CRUSTÁCEOS Y MOLUSCOS               ",not,nd,1,1
l10n_cl_partner_activity_126,l10n_cl_partner_activity_125,102010,PRODUCCIÓN DE HARINA DE PESCADO ,yes,1,1,1
l10n_cl_partner_activity_127,l10n_cl_partner_activity_125,102020,ELABORACIÓN Y CONSERVACIÓN DE SALMÓNIDOS ,yes,1,1,1
l10n_cl_partner_activity_128,l10n_cl_partner_activity_125,102030,"ELABORACIÓN Y CONSERVACIÓN DE OTROS PESCADOS, EN PLANTAS EN TIERRA (EXCEPTO BARCOS FACTORÍA) ",yes,1,1,1
l10n_cl_partner_activity_129,l10n_cl_partner_activity_125,102040,"ELABORACIÓN Y CONSERVACIÓN DE CRUSTÁCEOS, MOLUSCOS Y OTROS PRODUCTOS ACUÁTICOS, EN PLANTAS EN TIERRA ",yes,1,1,1
l10n_cl_partner_activity_130,l10n_cl_partner_activity_125,102050,"ACTIVIDADES DE ELABORACIÓN Y CONSERVACIÓN DE PESCADO, REALIZADAS EN BARCOS FACTORÍA ",yes,1,1,1
l10n_cl_partner_activity_131,l10n_cl_partner_activity_125,102060,ELABORACIÓN Y PROCESAMIENTO DE ALGAS ,yes,1,1,1
l10n_cl_partner_activity_132,l10n_cl_partner_activity_120,,"ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS               ",not,nd,1,1
l10n_cl_partner_activity_133,l10n_cl_partner_activity_132,103000,"ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS ",yes,1,1,1
l10n_cl_partner_activity_134,l10n_cl_partner_activity_120,,ELABORACIÓN DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL             ,not,nd,1,1
l10n_cl_partner_activity_135,l10n_cl_partner_activity_134,104000,ELABORACIÓN DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL (EXCEPTO ELABORACIÓN DE MANTEQUILLA) ,yes,1,1,1
l10n_cl_partner_activity_136,l10n_cl_partner_activity_120,,ELABORACIÓN DE PRODUCTOS LÁCTEOS                   ,not,nd,1,1
l10n_cl_partner_activity_137,l10n_cl_partner_activity_136,105000,ELABORACIÓN DE PRODUCTOS LÁCTEOS ,yes,1,1,1
l10n_cl_partner_activity_138,l10n_cl_partner_activity_120,,"ELABORACIÓN DE PRODUCTOS DE MOLINERÍA, ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDÓN            ",not,nd,1,1
l10n_cl_partner_activity_139,l10n_cl_partner_activity_138,106101,"MOLIENDA DE TRIGO: PRODUCCIÓN DE HARINA, SÉMOLA Y GRÁNULOS ",yes,1,1,1
l10n_cl_partner_activity_140,l10n_cl_partner_activity_138,106102,MOLIENDA DE ARROZ; PRODUCCIÓN DE HARINA DE ARROZ ,yes,1,1,1
l10n_cl_partner_activity_141,l10n_cl_partner_activity_138,106109,ELABORACIÓN DE OTROS PRODUCTOS DE MOLINERÍA N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_142,l10n_cl_partner_activity_138,106200,ELABORACIÓN DE ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDÓN ,yes,1,1,1
l10n_cl_partner_activity_143,l10n_cl_partner_activity_120,,ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS                  ,not,nd,1,1
l10n_cl_partner_activity_144,l10n_cl_partner_activity_143,107100,ELABORACIÓN DE PRODUCTOS DE PANADERÍA Y PASTELERÍA ,yes,1,1,1
l10n_cl_partner_activity_145,l10n_cl_partner_activity_143,107200,ELABORACIÓN DE AZÚCAR ,yes,1,1,1
l10n_cl_partner_activity_146,l10n_cl_partner_activity_143,107300,"ELABORACIÓN DE CACAO, CHOCOLATE Y DE PRODUCTOS DE CONFITERÍA ",yes,1,1,1
l10n_cl_partner_activity_147,l10n_cl_partner_activity_143,107400,"ELABORACIÓN DE MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINÁCEOS SIMILARES ",yes,1,1,1
